Domain,Media Name,URL
dmva.nc.gov,DMVA County Veterans Office Grant - Invitation to Apply - 2nd Round,https://www.dmva.nc.gov/media/859/open
dmva.nc.gov,DMVA County Veterans Offices Grant - 2nd Round - Application-Contract,https://www.dmva.nc.gov/media/860/open
dmva.nc.gov,DMVA County Veterans Offices Grant - Application,https://www.dmva.nc.gov/media/846/open
dmva.nc.gov,DMVA County Veterans Offices Grant - Invitation to Apply,https://www.dmva.nc.gov/media/845/open
dmva.nc.gov,DMVA December Newsletter 2021,https://www.dmva.nc.gov/media/458/open
dmva.nc.gov,DMVA February Newsletter 2020,https://www.dmva.nc.gov/media/46/open
dmva.nc.gov,DMVA February Newsletter 2022,https://www.dmva.nc.gov/media/514/open
dmva.nc.gov,dmva guide 2019a,https://www.dmva.nc.gov/media/24/open
dmva.nc.gov,DMVA January Newsletter 2020,https://www.dmva.nc.gov/media/45/open
dmva.nc.gov,DMVA January Newsletter 2022,https://www.dmva.nc.gov/media/485/open
dmva.nc.gov,DMVA July Newsletter 2021,https://www.dmva.nc.gov/media/379/open
dmva.nc.gov,DMVA July Newsletter 2022,https://www.dmva.nc.gov/media/695/open
dmva.nc.gov,DMVA June Newsletter 2021,https://www.dmva.nc.gov/media/368/open
dmva.nc.gov,DMVA June Newsletter 2022,https://www.dmva.nc.gov/media/691/open
dmva.nc.gov,DMVA March Newsletter 2020,https://www.dmva.nc.gov/media/47/open
dmva.nc.gov,DMVA March Newsletter 2021,https://www.dmva.nc.gov/media/349/open
dmva.nc.gov,DMVA March Newsletter 2022,https://www.dmva.nc.gov/media/533/open
dmva.nc.gov,DMVA March Newsletter 2023,https://www.dmva.nc.gov/media/753/open
dmva.nc.gov,DMVA May Newsletter 2021,https://www.dmva.nc.gov/media/348/open
dmva.nc.gov,DMVA May Newsletter 2022,https://www.dmva.nc.gov/media/682/open
dmva.nc.gov,DMVA May Newsletter 2023,https://www.dmva.nc.gov/media/760/open
dmva.nc.gov,DMVA November Newsletter,https://www.dmva.nc.gov/media/719/open
doa.nc.gov,0002A - Goods and Services from NPWCBSD,https://www.doa.nc.gov/media/13969/open
doa.nc.gov,0002A NPWCBSD NEW Statewide Term Contract Announcement,https://www.doa.nc.gov/media/13968/open
doa.nc.gov,0003A - Products and Supplies for Correctional Facilities,https://www.doa.nc.gov/media/18109/open
doa.nc.gov,001A - Correction Enterprise Products,https://www.doa.nc.gov/media/2840/open
doa.nc.gov,060C - Storefront Auto Parts,https://www.doa.nc.gov/media/4114/open
doa.nc.gov,065A - Utility and Dump Truck Bodies,https://www.doa.nc.gov/media/3029/open
doa.nc.gov,065A Utility and Dump Truck Bodies NEW Statewide Term Contract…,https://www.doa.nc.gov/media/7576/open
doa.nc.gov,"070G - Utility, Transportation & Golf Vehicles, & Related Accessories, Equipment, Parts & Services",https://www.doa.nc.gov/media/2959/open
doa.nc.gov,070G NEW Statewide Term Contract Announcement,https://www.doa.nc.gov/media/5920/open
doa.nc.gov,1017A - Agricultural Chemicals,https://www.doa.nc.gov/media/17688/open
doa.nc.gov,"1214A - Gases: Medical, Welding & Specialty",https://www.doa.nc.gov/media/13870/open
doa.nc.gov,1411B - Sanitary Paper Supplies,https://www.doa.nc.gov/media/16904/open
doa.nc.gov,1412A - Office Paper,https://www.doa.nc.gov/media/16962/open
doa.nc.gov,1510B - Fuels,https://www.doa.nc.gov/media/17791/open
doa.nc.gov,1510B AmeriGas Propane LP New Customer Memo,https://www.doa.nc.gov/media/18397/open
doa.nc.gov,1510B Campbell Oil Company New Customer Memo,https://www.doa.nc.gov/media/18398/open
doa.nc.gov,1510B CatA W1,https://www.doa.nc.gov/media/17862/open
doa.nc.gov,1510B CatA W2,https://www.doa.nc.gov/media/17869/open
doa.nc.gov,1510B CatA W3,https://www.doa.nc.gov/media/17877/open
doa.nc.gov,1510B CatA W4,https://www.doa.nc.gov/media/17889/open
doa.nc.gov,1510B CatA W5,https://www.doa.nc.gov/media/17916/open
doa.nc.gov,1510B CatA-W10,https://www.doa.nc.gov/media/18028/open
doa.nc.gov,1510B CatA-W11,https://www.doa.nc.gov/media/18047/open
doa.nc.gov,1510B CatA-W12,https://www.doa.nc.gov/media/18063/open
doa.nc.gov,1510B CatA-W13,https://www.doa.nc.gov/media/18075/open
doa.nc.gov,1510B CatA-W14,https://www.doa.nc.gov/media/18099/open
doa.nc.gov,1510B CatA-W15,https://www.doa.nc.gov/media/18116/open
doa.nc.gov,1510B CatA-W16,https://www.doa.nc.gov/media/18126/open
doa.nc.gov,1510B CatA-W17,https://www.doa.nc.gov/media/18139/open
doa.nc.gov,1510B CatA-W18,https://www.doa.nc.gov/media/18153/open
doa.nc.gov,1510B CatA-W19,https://www.doa.nc.gov/media/18162/open
doa.nc.gov,1510B CatA-W20,https://www.doa.nc.gov/media/18173/open
doa.nc.gov,1510B CatA-W21,https://www.doa.nc.gov/media/18191/open
doa.nc.gov,1510B CatA-W22,https://www.doa.nc.gov/media/18206/open
doa.nc.gov,1510B CatA-W23,https://www.doa.nc.gov/media/18217/open
doa.nc.gov,1510B CatA-W24,https://www.doa.nc.gov/media/18229/open
doa.nc.gov,1510B CatA-W25,https://www.doa.nc.gov/media/18243/open
doa.nc.gov,1510B CatA-W26,https://www.doa.nc.gov/media/18282/open
doa.nc.gov,1510B CatA-W27,https://www.doa.nc.gov/media/18305/open
doa.nc.gov,1510B CatA-W28,https://www.doa.nc.gov/media/18320/open
doa.nc.gov,1510B CatA-W29,https://www.doa.nc.gov/media/18335/open
doa.nc.gov,1510B CatA-W30,https://www.doa.nc.gov/media/18354/open
doa.nc.gov,1510B CatA-W31,https://www.doa.nc.gov/media/18371/open
doa.nc.gov,1510B CatA-W32,https://www.doa.nc.gov/media/18387/open
doa.nc.gov,1510B CatA-W33,https://www.doa.nc.gov/media/18406/open
doa.nc.gov,1510B CatA-W34,https://www.doa.nc.gov/media/18422/open
doa.nc.gov,1510B CatA-W35,https://www.doa.nc.gov/media/18433/open
doa.nc.gov,1510B CatA-W36,https://www.doa.nc.gov/media/18450/open
doa.nc.gov,1510B CatA-W37,https://www.doa.nc.gov/media/18459/open
doa.nc.gov,1510B CatA-W38,https://www.doa.nc.gov/media/18473/open
doa.nc.gov,1510B CatA-W39,https://www.doa.nc.gov/media/18487/open
doa.nc.gov,1510B CatA-W40,https://www.doa.nc.gov/media/18511/open
doa.nc.gov,1510B CatA-W41,https://www.doa.nc.gov/media/18533/open
doa.nc.gov,1510B CatA-W42,https://www.doa.nc.gov/media/18546/open
doa.nc.gov,1510B CatA-W43,https://www.doa.nc.gov/media/18562/open
doa.nc.gov,1510B CatA-W44,https://www.doa.nc.gov/media/18577/open
doa.nc.gov,1510B CatA-W45,https://www.doa.nc.gov/media/18594/open
doa.nc.gov,1510B CatA-W46,https://www.doa.nc.gov/media/18608/open
doa.nc.gov,1510B CatA-W47,https://www.doa.nc.gov/media/18624/open
doa.nc.gov,1510B CatA-W48,https://www.doa.nc.gov/media/18634/open
doa.nc.gov,1510B CatA-W49,https://www.doa.nc.gov/media/18649/open
doa.nc.gov,1510B CatA-W50,https://www.doa.nc.gov/media/18662/open
doa.nc.gov,1510B CatA-W51,https://www.doa.nc.gov/media/18676/open
doa.nc.gov,1510B CatA-W52,https://www.doa.nc.gov/media/18709/open
doa.nc.gov,1510B CatA-W53,https://www.doa.nc.gov/media/18738/open
doa.nc.gov,1510B CatA-W54,https://www.doa.nc.gov/media/18751/open
doa.nc.gov,1510B CatA-W6,https://www.doa.nc.gov/media/17950/open
doa.nc.gov,1510B CatA-W7,https://www.doa.nc.gov/media/17978/open
doa.nc.gov,1510B CatA-W8,https://www.doa.nc.gov/media/17993/open
doa.nc.gov,1510B CatA-W9,https://www.doa.nc.gov/media/18000/open
doa.nc.gov,1510B CatB W1,https://www.doa.nc.gov/media/17861/open
doa.nc.gov,1510B CatB W2,https://www.doa.nc.gov/media/17868/open
doa.nc.gov,1510B CatB W3,https://www.doa.nc.gov/media/17878/open
doa.nc.gov,1510B CatB W4,https://www.doa.nc.gov/media/17890/open
doa.nc.gov,1510B CatB W5,https://www.doa.nc.gov/media/17917/open
doa.nc.gov,1510B CatB-W10,https://www.doa.nc.gov/media/18029/open
doa.nc.gov,1510B CatB-W11,https://www.doa.nc.gov/media/18048/open
doa.nc.gov,1510B CatB-W12,https://www.doa.nc.gov/media/18064/open
doa.nc.gov,1510B CatB-W13,https://www.doa.nc.gov/media/18076/open
doa.nc.gov,1510B CatB-W14,https://www.doa.nc.gov/media/18100/open
doa.nc.gov,1510B CatB-W15,https://www.doa.nc.gov/media/18117/open
doa.nc.gov,1510B CatB-W16,https://www.doa.nc.gov/media/18127/open
doa.nc.gov,1510B CatB-W17,https://www.doa.nc.gov/media/18140/open
doa.nc.gov,1510B CatB-W18,https://www.doa.nc.gov/media/18154/open
doa.nc.gov,1510B CatB-W19,https://www.doa.nc.gov/media/18163/open
doa.nc.gov,1510B CatB-W20,https://www.doa.nc.gov/media/18174/open
doa.nc.gov,1510B CatB-W21,https://www.doa.nc.gov/media/18192/open
doa.nc.gov,1510B CatB-W22,https://www.doa.nc.gov/media/18207/open
doa.nc.gov,1510B CatB-W23,https://www.doa.nc.gov/media/18218/open
doa.nc.gov,1510B CatB-W24,https://www.doa.nc.gov/media/18230/open
doa.nc.gov,1510B CatB-W25,https://www.doa.nc.gov/media/18244/open
doa.nc.gov,1510B CatB-W26,https://www.doa.nc.gov/media/18283/open
doa.nc.gov,1510B CatB-W27,https://www.doa.nc.gov/media/18306/open
doa.nc.gov,1510B CatB-W28,https://www.doa.nc.gov/media/18321/open
doa.nc.gov,1510B CatB-W29,https://www.doa.nc.gov/media/18336/open
doa.nc.gov,1510B CatB-W30,https://www.doa.nc.gov/media/18355/open
doa.nc.gov,1510B CatB-W31,https://www.doa.nc.gov/media/18372/open
doa.nc.gov,1510B CatB-W32,https://www.doa.nc.gov/media/18388/open
doa.nc.gov,1510B CatB-W33,https://www.doa.nc.gov/media/18407/open
doa.nc.gov,1510B CatB-W34,https://www.doa.nc.gov/media/18423/open
dpi.nc.gov,Quick Guide to Special Education Dispute Resolution Processes for Parents/Guardians,https://www.dpi.nc.gov/media/19929/open
dpi.nc.gov,(CACFP) At-Risk After School Meal Programs: Meal Pattern Choices ,https://www.dpi.nc.gov/media/12766/open
dpi.nc.gov,(USDA) A Guide to Smart Snacks in School for School Year 2018-2019,https://www.dpi.nc.gov/media/13383/open
dpi.nc.gov,0-COVID19_KKFA Nationwide Waiver Cover Letter.pdf,https://www.dpi.nc.gov/media/15137/open
dpi.nc.gov,01 Agape Achievement FULL APP PUBLIC.pdf,https://www.dpi.nc.gov/media/14997/open
dpi.nc.gov,01 ALA Garner Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/14998/open
dpi.nc.gov,01 ALA Monroe Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/14999/open
dpi.nc.gov,01 Alpha SOE FULL APP PUBLIC.pdf,https://www.dpi.nc.gov/media/15000/open
dpi.nc.gov,01 Centerpoint Classical_Application FULL APP PUBLIC.pdf,https://www.dpi.nc.gov/media/15001/open
dpi.nc.gov,01 Flat Rock Classical Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/15002/open
dpi.nc.gov,01 Granite State Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/15003/open
dpi.nc.gov,01 HCLA FULL APP PUBLIC.pdf,https://www.dpi.nc.gov/media/15005/open
dpi.nc.gov,01 High Point Preparatory FULL APP PUBLIC.pdf,https://www.dpi.nc.gov/media/15004/open
dpi.nc.gov,01 Johnston Prep FULL APP PUBLIC.pdf,https://www.dpi.nc.gov/media/15007/open
dpi.nc.gov,01 Legacy Classical Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/15006/open
dpi.nc.gov,01 Liberty Charter Academy Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/15009/open
dpi.nc.gov,01 MINA_PUBLIC full app.pdf,https://www.dpi.nc.gov/media/15008/open
dpi.nc.gov,01 Movement School Northeast Charlotte Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/15010/open
dpi.nc.gov,01 Movement School Raleigh Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/15011/open
dpi.nc.gov,01 Movement School West Charlotte Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/15013/open
dpi.nc.gov,01 Riverside Leadership Academy_PUBLIC full app.pdf,https://www.dpi.nc.gov/media/15012/open
dpi.nc.gov,01 SABER STEM Charlotte Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/15014/open
dpi.nc.gov,01 Two Rivers Full App_PUBLIC.pdf,https://www.dpi.nc.gov/media/15015/open
dpi.nc.gov,01 Unity Global Academy_PUBLIC full app.pdf,https://www.dpi.nc.gov/media/15016/open
dpi.nc.gov,04.25.2024 - Supply Chain Allotment Q&A,https://www.dpi.nc.gov/media/18552/open
dpi.nc.gov,05.26.22 Special CSAB Minutes_APPROVED.pdf,https://www.dpi.nc.gov/media/14935/open
dpi.nc.gov,06E .0100 (Attendance)_Combined.pdf,https://www.dpi.nc.gov/media/21422/open
dpi.nc.gov,071 Survey.pdf,https://www.dpi.nc.gov/media/19735/open
dpi.nc.gov,07222025_SBO_StrategicPlanning_Update_v1.pdf,https://www.dpi.nc.gov/media/20442/open
dpi.nc.gov,076,https://www.dpi.nc.gov/media/16/open
dpi.nc.gov,08_2025-26_instrctns_compltng ffvp online app.pdf,https://www.dpi.nc.gov/media/19818/open
dpi.nc.gov,09182020,https://www.dpi.nc.gov/media/8884/open
dpi.nc.gov,09252020,https://www.dpi.nc.gov/media/8885/open
dpi.nc.gov,09conference,https://www.dpi.nc.gov/media/857/open
dpi.nc.gov,1 - NC 2022 OVS.pdf,https://www.dpi.nc.gov/media/15160/open
dpi.nc.gov,1 13 by school race gender,https://www.dpi.nc.gov/media/6888/open
dpi.nc.gov,1 13 by school race gender,https://www.dpi.nc.gov/media/6894/open
dpi.nc.gov,1 13 By School Race Gender,https://www.dpi.nc.gov/media/1830/open
dpi.nc.gov,1 13 By School Race Gender,https://www.dpi.nc.gov/media/1836/open
dpi.nc.gov,1 13 by school race gender,https://www.dpi.nc.gov/media/6877/open
dpi.nc.gov,1 13 By School Race Gender,https://www.dpi.nc.gov/media/1842/open
dpi.nc.gov,1 13 by school race gender,https://www.dpi.nc.gov/media/6882/open
dpi.nc.gov,1.0 Percent Alternate Assessment Participation Extension Waiver Request,https://www.dpi.nc.gov/media/16446/open
dpi.nc.gov,1.0 Percent Participation Transcript,https://www.dpi.nc.gov/media/6970/open
dpi.nc.gov,1.0 Percent Participation Waiver Request 2020–21,https://www.dpi.nc.gov/media/9018/open
dpi.nc.gov,1.0 Percent PowerPoint,https://www.dpi.nc.gov/media/18396/open
dpi.nc.gov,1.0 Percent Transcript,https://www.dpi.nc.gov/media/14200/open
dpi.nc.gov,10-20 Day Memo,https://www.dpi.nc.gov/media/12962/open
dpi.nc.gov,10/20 Day Withdrawal Request Memo,https://www.dpi.nc.gov/media/8783/open
dpi.nc.gov,10022020,https://www.dpi.nc.gov/media/8886/open
dpi.nc.gov,107-COVID19NationwideWaiverAreaEligibility_ExtendAreaElig.pdf,https://www.dpi.nc.gov/media/15138/open
dpi.nc.gov,108-COVID19NationwideWaiverAreaEligibilityCE_Area Elig_ClsdEnrlld.pdf,https://www.dpi.nc.gov/media/15139/open
dpi.nc.gov,109-COVID19NationwideWaiver_Reimbursement Rates_SSO.pdf,https://www.dpi.nc.gov/media/15140/open
dpi.nc.gov,10conference,https://www.dpi.nc.gov/media/858/open
dpi.nc.gov,11.04.2025_SN Service Area Map,https://www.dpi.nc.gov/media/20955/open
dpi.nc.gov,110-COVID19 Admin Review.Fiscal Action Supply Chain Waiver.pdf,https://www.dpi.nc.gov/media/15133/open
dpi.nc.gov,111-COVID19NationwideWaiver_Non-Congregate Feeding.pdf,https://www.dpi.nc.gov/media/15134/open
dpi.nc.gov,112-COVID19NationwideWaiver_Parents PickUp Meals.pdf,https://www.dpi.nc.gov/media/15135/open
dpi.nc.gov,112countbylea,https://www.dpi.nc.gov/media/6853/open
dpi.nc.gov,113-COVID19NationwideWaiver_Meal Serv Time Restrictions.pdf,https://www.dpi.nc.gov/media/15136/open
dpi.nc.gov,113countbylea,https://www.dpi.nc.gov/media/6856/open
dpi.nc.gov,113countbylea,https://www.dpi.nc.gov/media/6859/open
dpi.nc.gov,113countbylea,https://www.dpi.nc.gov/media/6862/open
dpi.nc.gov,113countbylea,https://www.dpi.nc.gov/media/6865/open
dpi.nc.gov,113countbylea,https://www.dpi.nc.gov/media/1824/open
dpi.nc.gov,113countbylea,https://www.dpi.nc.gov/media/6868/open
dpi.nc.gov,113countbylea,https://www.dpi.nc.gov/media/6871/open
dpi.nc.gov,115c375,https://www.dpi.nc.gov/media/3531/open
dpi.nc.gov,12.13.2023 Letter_Waiver Request_CEP Mid-Year Adoption,https://www.dpi.nc.gov/media/17905/open
dpi.nc.gov,12282022_EPP Initial Authorization Process Guide_FINAL.pdf,https://www.dpi.nc.gov/media/16212/open
dpi.nc.gov,15 16 Applicants Press,https://www.dpi.nc.gov/media/2841/open
dpi.nc.gov,150 Most Frequently Used Words.pdf,https://www.dpi.nc.gov/media/9768/open
dpi.nc.gov,16 NCAC 06 Decennial Review,https://www.dpi.nc.gov/media/13402/open
dpi.nc.gov,16 NCAC 06B .0100 (Compiled),https://www.dpi.nc.gov/media/20045/open
dpi.nc.gov,16 NCAC 06C .0110 (Qualifications of School Nurses) - ADOPT 2025 v.1,https://www.dpi.nc.gov/media/20492/open
dpi.nc.gov,16 NCAC 06C .0110 (Qualifications of School Nurses) - For Publication in Register.pdf,https://www.dpi.nc.gov/media/21421/open
dpi.nc.gov,16 NCAC 06C .0400 (Salary and Benefits),https://www.dpi.nc.gov/media/21347/open
dpi.nc.gov,16 NCAC 06D .0106 (Limited English Proficiency Programs).pdf,https://www.dpi.nc.gov/media/21182/open
dpi.nc.gov,16 NCAC 06D 0508- for publication,https://www.dpi.nc.gov/media/20679/open
dpi.nc.gov,16 NCAC 06E .0200 (Interscholastic Athletics).pdf,https://www.dpi.nc.gov/media/21181/open
dpi.nc.gov,16 NCAC 06E .0300 (Driver Education).pdf,https://www.dpi.nc.gov/media/21180/open
dpi.nc.gov,16 NCAC 06G .0300 (School Based Management & Accountability),https://www.dpi.nc.gov/media/20838/open
dpi.nc.gov,16 NCAC 06G .0602 (Technology Cost Considerations).pdf,https://www.dpi.nc.gov/media/21420/open
dpi.nc.gov,16 NCAC 06H 0100- for publication,https://www.dpi.nc.gov/media/20680/open
dpi.nc.gov,19 EDC 02111 Wake,https://www.dpi.nc.gov/media/12570/open
dpi.nc.gov,19 EDC 06677 Charlotte,https://www.dpi.nc.gov/media/12572/open
dpi.nc.gov,19 EDC 06677 Charlotte Appeal,https://www.dpi.nc.gov/media/12571/open
dpi.nc.gov,19 EDC 06873 Charlotte,https://www.dpi.nc.gov/media/12573/open
dpi.nc.gov,2 - NC_First Week Waiver Approval.pdf,https://www.dpi.nc.gov/media/15161/open
dpi.nc.gov,2 Hr Learning Online - PUBLIC APPLICATION,https://www.dpi.nc.gov/media/18924/open
dpi.nc.gov,20 Day Rule Memo,https://www.dpi.nc.gov/media/6048/open
dpi.nc.gov,20 EDC 00832 Wake,https://www.dpi.nc.gov/media/12574/open
dpi.nc.gov,20 EDC 03332 Franklin,https://www.dpi.nc.gov/media/12575/open
dpi.nc.gov,20 EDC 03534 Union County ,https://www.dpi.nc.gov/media/13725/open
dpi.nc.gov,2003-2019 Discrete Math Crosswalk,https://www.dpi.nc.gov/media/8456/open
dpi.nc.gov,2003-2019 Precalculus Crosswalk,https://www.dpi.nc.gov/media/8457/open
dpi.nc.gov,2004 05 21stcclc,https://www.dpi.nc.gov/media/6996/open
dpi.nc.gov,2006,https://www.dpi.nc.gov/media/4677/open
dpi.nc.gov,2006 07 21stcclc,https://www.dpi.nc.gov/media/6997/open
dpi.nc.gov,2007,https://www.dpi.nc.gov/media/4678/open
it.nc.gov,"IT Strategy Board Agenda (June 19, 2025)",https://www.it.nc.gov/media/4173/open
it.nc.gov, ESRMO Newsletter (June 2025),https://www.it.nc.gov/media/4170/open
it.nc.gov, IT Project Management Process Report,https://www.it.nc.gov/media/527/open
it.nc.gov, SMAC LiDAR Apr 10 2024,https://www.it.nc.gov/media/3848/open
it.nc.gov,'Explore State Budget Report' Help Documentation,https://www.it.nc.gov/media/3120/open
it.nc.gov,'IT Contracts Report' Help Documentation,https://www.it.nc.gov/media/3118/open
it.nc.gov,'State Grants Report' Help Documentation,https://www.it.nc.gov/media/3119/open
it.nc.gov,'Statewide & Agency Contracts' Report Help Documentation,https://www.it.nc.gov/media/3121/open
it.nc.gov,'Transportation Contracts Report' Help Documentation,https://www.it.nc.gov/media/3122/open
it.nc.gov,'Vendor Payments Report' Help Documentation,https://www.it.nc.gov/media/3123/open
it.nc.gov,01 08 16 Agenda Book,https://www.it.nc.gov/media/523/open
it.nc.gov,01 29 16 Agenda Book,https://www.it.nc.gov/media/524/open
it.nc.gov,01 30 15 Agenda Book,https://www.it.nc.gov/media/510/open
it.nc.gov,01 30 15 Agenda Book 3,https://www.it.nc.gov/media/511/open
it.nc.gov,01062016FundingSummary,https://www.it.nc.gov/media/683/open
it.nc.gov,01082016 Minutes,https://www.it.nc.gov/media/555/open
it.nc.gov,01112018StandardsAgenda,https://www.it.nc.gov/media/1297/open
it.nc.gov,01132016EduAgenda,https://www.it.nc.gov/media/541/open
it.nc.gov,01132016EduSummary,https://www.it.nc.gov/media/542/open
it.nc.gov,01212021 EDU Committee Agenda Packet,https://www.it.nc.gov/media/1959/open
it.nc.gov,01232020 Funding Committee APPROVED Minutes,https://www.it.nc.gov/media/1821/open
it.nc.gov,01232020 Funding Meeting AGENDA,https://www.it.nc.gov/media/1711/open
it.nc.gov,01242014 secondary psap policy,https://www.it.nc.gov/media/927/open
it.nc.gov,01262018 Agenda,https://www.it.nc.gov/media/1258/open
it.nc.gov,01262018 Agenda Book 1,https://www.it.nc.gov/media/1212/open
it.nc.gov,01272017 Agenda,https://www.it.nc.gov/media/1136/open
it.nc.gov,01272017 Agenda,https://www.it.nc.gov/media/938/open
it.nc.gov,01272017 Meeting Agenda Book,https://www.it.nc.gov/media/1138/open
it.nc.gov,01272017 Meeting Agenda Book,https://www.it.nc.gov/media/937/open
it.nc.gov,01272017 Minutes ,https://www.it.nc.gov/media/1169/open
it.nc.gov,01272017 Minutes,https://www.it.nc.gov/media/1137/open
it.nc.gov,02 04 2014 Funding Agenda,https://www.it.nc.gov/media/426/open
it.nc.gov,02 10 15 Funding Meeting Agenda,https://www.it.nc.gov/media/401/open
it.nc.gov,02 19 2014 Funding Agenda,https://www.it.nc.gov/media/429/open
it.nc.gov,02 27 15 Agenda Book,https://www.it.nc.gov/media/512/open
it.nc.gov,02 27 15 Agenda Book,https://www.it.nc.gov/media/1185/open
it.nc.gov,02172016EduAgenda,https://www.it.nc.gov/media/543/open
it.nc.gov,02172016EduSummary,https://www.it.nc.gov/media/544/open
it.nc.gov,02182016NextGenAgenda,https://www.it.nc.gov/media/687/open
it.nc.gov,02202020 Funding Committee APPROVED Minutes,https://www.it.nc.gov/media/1822/open
it.nc.gov,02202020 Funding Meeting AGENDA,https://www.it.nc.gov/media/1726/open
it.nc.gov,02202020EDUagenda,https://www.it.nc.gov/media/1725/open
it.nc.gov,02232018 Agenda,https://www.it.nc.gov/media/1260/open
it.nc.gov,02232018 Agenda Book,https://www.it.nc.gov/media/1261/open
it.nc.gov,02232018 Funding Reconsideration Policy,https://www.it.nc.gov/media/1722/open
it.nc.gov,02242017 1 Agenda Book,https://www.it.nc.gov/media/1141/open
it.nc.gov,02242017 1 Agenda Book,https://www.it.nc.gov/media/953/open
it.nc.gov,02242017 Agenda,https://www.it.nc.gov/media/1139/open
it.nc.gov,02242017 Agenda,https://www.it.nc.gov/media/952/open
it.nc.gov,02262016 Agenda Book 1,https://www.it.nc.gov/media/548/open
it.nc.gov,02262016 Agenda Book 1,https://www.it.nc.gov/media/1184/open
it.nc.gov,03 12 2020 Agenda Technology Committee,https://www.it.nc.gov/media/1748/open
it.nc.gov,03 24 15 Funding Agenda,https://www.it.nc.gov/media/403/open
it.nc.gov,03 24 15 Funding Com Summary,https://www.it.nc.gov/media/404/open
it.nc.gov,03 27 15 Agenda Book,https://www.it.nc.gov/media/513/open
it.nc.gov,03 27 15 Agenda Book,https://www.it.nc.gov/media/1186/open
it.nc.gov,03102016NextGenAgenda,https://www.it.nc.gov/media/688/open
it.nc.gov,03122020 Technology Committee Minutes Approved,https://www.it.nc.gov/media/1811/open
it.nc.gov,03152016 Funding Meeting AGENDA ,https://www.it.nc.gov/media/678/open
it.nc.gov,03152016FundingSummary,https://www.it.nc.gov/media/684/open
it.nc.gov,03182016 Agenda,https://www.it.nc.gov/media/675/open
it.nc.gov,03182016 Agenda Book 2,https://www.it.nc.gov/media/549/open
it.nc.gov,03182016 Minutes,https://www.it.nc.gov/media/673/open
it.nc.gov,03192020 Funding Committee Agenda,https://www.it.nc.gov/media/1749/open
it.nc.gov,03192020 Funding Committee APPROVED Minutes,https://www.it.nc.gov/media/1823/open
it.nc.gov,03232018 Agenda,https://www.it.nc.gov/media/1262/open
it.nc.gov,03262020EDUagenda,https://www.it.nc.gov/media/1758/open
it.nc.gov,03312017 Agenda,https://www.it.nc.gov/media/1142/open
it.nc.gov,03312017 Agenda,https://www.it.nc.gov/media/965/open
it.nc.gov,03312017 Agenda Book,https://www.it.nc.gov/media/1144/open
it.nc.gov,03312017 Agenda Book,https://www.it.nc.gov/media/962/open
it.nc.gov,04 09 2020 Agenda Technology Committee,https://www.it.nc.gov/media/1776/open
it.nc.gov,04 17 14 Funding Agenda,https://www.it.nc.gov/media/431/open
it.nc.gov,04 21 2015 Fund Com Notes,https://www.it.nc.gov/media/413/open
it.nc.gov,04 24 15 Agenda Book,https://www.it.nc.gov/media/514/open
it.nc.gov,04 24 2015 Funding Agenda,https://www.it.nc.gov/media/412/open
it.nc.gov,04062016 Funding Meeting AGENDA,https://www.it.nc.gov/media/679/open
it.nc.gov,04062016FundingSummary,https://www.it.nc.gov/media/685/open
it.nc.gov,04092020 Technology Committee Minutes Approved,https://www.it.nc.gov/media/1812/open
it.nc.gov,04142016NextGenAgenda,https://www.it.nc.gov/media/689/open
it.nc.gov,04202016NextGenAgenda,https://www.it.nc.gov/media/690/open
it.nc.gov,04202018 Agenda Book,https://www.it.nc.gov/media/1265/open
it.nc.gov,04202018 Draft Agenda,https://www.it.nc.gov/media/1264/open
it.nc.gov,04222016 Agenda,https://www.it.nc.gov/media/676/open
it.nc.gov,04222016 Agenda Book 1,https://www.it.nc.gov/media/550/open
it.nc.gov,04222016 Minutes,https://www.it.nc.gov/media/674/open
it.nc.gov,04232020 Funding Committee APPROVED Minutes,https://www.it.nc.gov/media/1820/open
it.nc.gov,04232020 Funding Meeting AGENDA,https://www.it.nc.gov/media/1787/open
it.nc.gov,04282017  Agenda,https://www.it.nc.gov/media/980/open
it.nc.gov,04282017 Agenda,https://www.it.nc.gov/media/1145/open
it.nc.gov,04282017 Agenda Book,https://www.it.nc.gov/media/1147/open
it.nc.gov,04282017 Agenda Book,https://www.it.nc.gov/media/977/open
it.nc.gov,05 07 15 Funding Summary,https://www.it.nc.gov/media/418/open
it.nc.gov,05 07 2015 Funding Agenda,https://www.it.nc.gov/media/417/open
it.nc.gov,05 08 14 Funding Agenda,https://www.it.nc.gov/media/435/open
it.nc.gov,05 14 2020 Agenda Technology Committee Agenda Final,https://www.it.nc.gov/media/1801/open
it.nc.gov,05 28 15 Agenda Book,https://www.it.nc.gov/media/515/open
